,Predicted Generation,Real Generation,Predicted Ramp,Real Ramp
0,0.8205925226211548,0.6809649452598422,0.7776146004659449,0.4575010917127872
1,0.8555353879928589,0.6665319674092819,0.592840844181878,0.47964061024367627
2,0.8547475934028625,0.6722493789249627,0.5109238823140351,0.5258378727377335
3,0.8486931920051575,0.6549925575819013,0.49884953413512007,0.473166599409734
4,0.8361744880676271,0.6569448444409145,0.4840293202005137,0.5172058582924772
5,0.8176578283309937,0.6593154784840015,0.47027826390861244,0.5181649710086168
6,0.6849417362743249,0.6665319674092819,0.5218472847279996,0.47964061024367627
7,0.7122037049560076,0.6722493789249627,0.5752314375282714,0.5258378727377336
8,0.706458931874437,0.6549925575819013,0.49955939538574284,0.47316659940973405
9,0.6929818985861262,0.6569448444409144,0.48183223151060844,0.5172058582924772
10,0.6903720306030792,0.6593154784840015,0.5067465534648357,0.5181649710086168
11,0.6584918342898513,0.6257431169620458,0.4396407017326599,0.4357612034802896
12,0.6777245590111273,0.6722493789249627,0.5383904009815069,0.5258378727377336
13,0.6697465109418952,0.6549925575819013,0.49443933596896283,0.473166599409734
14,0.6409988168279295,0.6569448444409144,0.44682235086768707,0.5172058582924772
15,0.6344403995064343,0.6593154784840015,0.497694015226313,0.5181649710086168
16,0.49585756400311387,0.6257431169620458,0.1950116902589798,0.4357612034802897
17,0.5444182952367138,0.6010257708363274,0.6240614877335517,0.4560624226385779
18,0.7022379867372105,0.6549925575819013,0.5814825953273514,0.473166599409734
19,0.7373687949030587,0.6569448444409144,0.5932717263071381,0.5172058582924772
20,0.7414376990637621,0.6593154784840015,0.522058465520478,0.5181649710086167
21,0.7231002496144227,0.6257431169620457,0.4706891256807243,0.4357612034802896
22,0.7243830364065262,0.6010257708363274,0.5156709464965482,0.4560624226385779
23,0.7894413935837254,0.6650328899996826,0.6618843378230926,0.659474244519851
24,0.6779954659019233,0.6569448444409144,0.5654670143238587,0.5172058582924772
25,0.7200972782377921,0.6593154784840015,0.6092536164650093,0.5181649710086168
26,0.7251940632194307,0.6257431169620458,0.524415009567061,0.4357612034802896
27,0.747880085951164,0.6010257708363274,0.5647405148782808,0.4560624226385778
28,0.8536717891693115,0.6650328899996826,0.7552705769231444,0.659474244519851
29,0.8832132816314697,0.641919208079582,0.5804575280287606,0.4597390213837796
30,0.6766914403245977,0.6593154784840015,0.5580015148910674,0.5181649710086168
31,0.6618139229334538,0.6257431169620458,0.4786214483072955,0.4357612034802897
32,0.6527265906831824,0.6010257708363274,0.49189616464057995,0.4560624226385779
33,0.7617007375347369,0.6650328899996826,0.7625667229793267,0.659474244519851
34,0.791158223259701,0.641919208079582,0.5802649321826512,0.4597390213837796
35,0.7673844839809847,0.5735543057487872,0.45822575816573985,0.3559949959213463
36,0.6177836944775419,0.6257431169620458,0.4175132419578315,0.4357612034802896
37,0.5817153220735249,0.6010257708363274,0.43003878949558605,0.4560624226385778
38,0.6335803101981162,0.6650328899996826,0.6316369057647618,0.659474244519851
39,0.6297576576003506,0.641919208079582,0.5039660945775862,0.4597390213837796
40,0.5868511078727495,0.5735543057487872,0.41436142132880627,0.3559949959213463
41,0.5492428395673974,0.48664267825736884,0.4265083874832716,0.31347433217249077
42,0.586274997001636,0.6010257708363274,0.4222444472909963,0.45606242263857777
43,0.6572471400810236,0.6650328899996826,0.6754424242050241,0.659474244519851
44,0.646294618284741,0.641919208079582,0.4876199866723957,0.4597390213837796
45,0.6064190000501819,0.5735543057487872,0.4213102070440915,0.3559949959213463
46,0.5570888236347835,0.48664267825736884,0.3996344618211571,0.31347433217249077
47,0.5322069623525523,0.41147963418536804,0.4556852512732238,0.34040941428407784
48,0.6278217046173193,0.6650328899996826,0.5741629948174487,0.659474244519851
49,0.5625457513331111,0.641919208079582,0.3630767940614358,0.4597390213837796
50,0.46733600634664707,0.5735543057487872,0.29444987040365805,0.3559949959213463
51,0.3689587578255857,0.48664267825736884,0.28718797637376914,0.31347433217249077
52,0.29262440345107615,0.411479634185368,0.3377240403926114,0.34040941428407784
53,0.2599850385541906,0.36563575526390185,0.4379002137599942,0.4076272304735281
54,0.6275771827764378,0.641919208079582,0.42685815265298577,0.45973902138377953
55,0.5587013930490685,0.5735543057487872,0.35482372331040624,0.35599499592134626
56,0.4641765442785948,0.48664267825736884,0.29602007977759204,0.31347433217249077
57,0.40700388263303233,0.411479634185368,0.38165459343257746,0.34040941428407784
58,0.3972980215567176,0.36563575526390185,0.49047811072521796,0.40762723047352817
59,0.3980063862239355,0.3685641855524213,0.5143540126545554,0.5194437879634696
60,0.6255682223750372,0.5735543057487872,0.47524333976489214,0.35599499592134637
61,0.569230151264231,0.48664267825736884,0.3835679955663242,0.3134743321724907
62,0.49469031950445114,0.411479634185368,0.34183820567137646,0.34040941428407784
63,0.45239902549531413,0.3656357552639019,0.415771971239791,0.4076272304735281
64,0.48677156242953623,0.3685641855524213,0.5915332956251079,0.5194437879634696
65,0.544653465675581,0.39725582992684466,0.6454314286505545,0.5785091460657332
66,0.5334122722673332,0.48664267825736884,0.42069941710502246,0.3134743321724908
67,0.49094348521119013,0.41147963418536787,0.41536504645365546,0.3404094142840779
68,0.4517535035965388,0.3656357552639019,0.42288211388567737,0.4076272304735281
69,0.4357736575314752,0.3685641855524213,0.4760942233401637,0.5194437879634696
70,0.4709193895016912,0.39725582992684466,0.593305940976406,0.5785091460657332
71,0.5111012204350298,0.4343841425134314,0.6048518213818337,0.5978512525078818
72,0.39283833412024466,0.411479634185368,0.2976719258570924,0.34040941428407784
73,0.3459326524530105,0.36563575526390185,0.4051929162143043,0.4076272304735281
74,0.3427285679764192,0.3685641855524213,0.505384238581901,0.5194437879634696
75,0.35459484099479516,0.39725582992684466,0.5399348990391458,0.5785091460657332
76,0.39343567586029304,0.4343841425134313,0.601777421864109,0.5978512525078818
77,0.4413736437307792,0.4591363509044891,0.6226337256176669,0.5694775013220853
78,0.35278903865655087,0.36563575526390185,0.37817454206588685,0.4076272304735281
79,0.34110636012138956,0.3685641855524213,0.48594601194591736,0.5194437879634697
80,0.35487138698474674,0.3972558299268447,0.5442880273184015,0.5785091460657332
81,0.37715401396353215,0.4343841425134313,0.5638156801691737,0.5978512525078818
82,0.3919321771323099,0.4591363509044891,0.5466107677376109,0.5694775013220853
83,0.3963696948278238,0.46513266054288627,0.5229035576880287,0.52647728121516
84,0.28086464895956953,0.3685641855524213,0.31838174201736336,0.5194437879634697
85,0.25051307680723905,0.39725582992684466,0.4431452618844378,0.5785091460657332
86,0.2828967564635988,0.4343841425134314,0.5869735940700326,0.5978512525078818
87,0.3179639990092033,0.4591363509044891,0.5931259942525048,0.5694775013220852
88,0.36388939804162684,0.46513266054288627,0.6180196623750429,0.5264772812151599
89,0.39115609901586335,0.48441149327563965,0.5752422868948683,0.5569291099525923
90,0.33649354367867107,0.39725582992684466,0.4392040817056038,0.5785091460657332
91,0.3252772272598902,0.4343841425134313,0.48701520483922234,0.5978512525078818
92,0.3113198106091403,0.4591363509044891,0.4807308931747071,0.5694775013220853
93,0.28577321394083804,0.46513266054288627,0.4541612630980444,0.52647728121516
94,0.3102205633463986,0.48441149327563965,0.5687785743524516,0.5569291099525923
95,0.37842255494674637,0.58275794379842,0.6690915089596887,0.7382014133029764
96,0.4091228137043217,0.4343841425134314,0.5399365285423862,0.5978512525078818
97,0.41702530539575744,0.4591363509044891,0.530847439581093,0.5694775013220853
98,0.4237240040141421,0.46513266054288627,0.528087594916382,0.52647728121516
99,0.44358996527146255,0.4844114932756396,0.558275174789067,0.5569291099525923
100,0.5475150297900012,0.5827579437984199,0.7509910765909141,0.7382014133029764
101,0.6182424738951866,0.6768860602151187,0.6748814215098513,0.7285303600819022
102,0.44533761769077185,0.4591363509044891,0.537842196972705,0.5694775013220853
103,0.4448725985343299,0.46513266054288627,0.5116638849591219,0.52647728121516
104,0.4473488878121581,0.48441149327563965,0.5184071987157091,0.5569291099525923
105,0.526068762324912,0.5827579437984199,0.6932050577827316,0.7382014133029764
106,0.5969344920011685,0.6768860602151187,0.6751984583030267,0.7285303600819022
107,0.6388045029050072,0.7379298868246146,0.608722182982144,0.6526805294471956
108,0.4124565872755421,0.4651326605428863,0.40571086128857536,0.52647728121516
109,0.4150033898949304,0.4844114932756396,0.5185688592816753,0.5569291099525923
110,0.49712001409378953,0.5827579437984199,0.7009925269985128,0.7382014133029764
111,0.5974430719845795,0.6768860602151187,0.7427330304230211,0.7285303600819022
112,0.6630298187722373,0.7379298868246146,0.6630957364263567,0.6526805294471956
113,0.7043471313166032,0.700941023299386,0.6074550535620358,0.42792844963181625
114,0.4621926011839544,0.48441149327563965,0.5059895488537695,0.5569291099525923
115,0.5804895689972908,0.5827579437984199,0.7839404443168451,0.7382014133029764
116,0.7106122139143619,0.6768860602151185,0.8110522732448984,0.7285303600819022
117,0.9458921551704407,0.7379298868246148,1.0521383948995617,0.6526805294471956
118,0.9569900035858154,0.700941023299386,0.5381731904961234,0.42792844963181625
119,0.9376990795135498,0.6577118142783837,0.4685031670555008,0.41362168494940055
120,0.580389084116895,0.5827579437984199,0.7327705091884218,0.7382014133029764
121,0.6670278908465777,0.6768860602151187,0.7113601903535689,0.7285303600819022
122,0.7249819299818988,0.7379298868246146,0.645596809108052,0.6526805294471956
123,0.6989039534889825,0.700941023299386,0.45294300905860296,0.4279284496318162
124,0.6833759582705651,0.6577118142783837,0.4771301473509252,0.41362168494940055
125,0.6737752099665961,0.6154936109522273,0.4907190947701054,0.4159395406800713
126,0.6924872242415957,0.6768860602151187,0.7642979602331662,0.7285303600819022
127,0.828194260597229,0.7379298868246146,0.8238551820357842,0.6526805294471956
128,0.8168279528617859,0.700941023299386,0.4866713311749603,0.42792844963181625
129,0.8067728281021117,0.6577118142783837,0.48967738048787424,0.4136216849494006
130,0.7808490892274778,0.6154936109522273,0.4532966178950745,0.41593954068007133
131,0.7670839509234334,0.578853370080394,0.4811717150910102,0.42872771022859923
132,0.7736413953350917,0.7379298868246146,0.7345535842419176,0.6526805294471956
133,0.7639694981420062,0.700941023299386,0.4905559771326773,0.4279284496318163
134,0.710057194053818,0.6577118142783837,0.38912936680617993,0.41362168494940055
135,0.6714534588254026,0.6154936109522273,0.42422615631080846,0.4159395406800713
136,0.6685444123583812,0.578853370080394,0.5060606497482609,0.42872771022859923
137,0.6779599265301056,0.5233177813945418,0.5343162309483904,0.38540778588296065
138,0.744570767404373,0.700941023299386,0.5279550399042301,0.42792844963181625
139,0.726823982854226,0.6577118142783837,0.47204329809387524,0.4136216849494006
140,0.67529669132393,0.6154936109522273,0.3945973033897361,0.4159395406800712
141,0.6376273314363682,0.578853370080394,0.4263683274671484,0.42872771022859923
142,0.617367432041747,0.5233177813945418,0.4662816711576539,0.3854077858829607
143,0.6525525123113689,0.5119875451591984,0.593396151824609,0.486754029555045
144,0.7068293674000504,0.6577118142783837,0.5262297568524146,0.4136216849494006
145,0.7049892932338385,0.6154936109522273,0.5085114011000986,0.41593954068007133
146,0.689149295125034,0.578853370080394,0.47641484209482576,0.4287277102285992
147,0.651469366263093,0.5233177813945418,0.4263440967848122,0.38540778588296076
148,0.6686976033930302,0.5119875451591984,0.552227865643578,0.486754029555045
149,0.6805245950487073,0.498495848472805,0.5398448416516317,0.48179861385499034
150,0.6530262688463002,0.6154936109522273,0.5019878059179134,0.4159395406800713
151,0.6520326568966258,0.578853370080394,0.5104520205341925,0.4287277102285993
152,0.6310040634926379,0.5233177813945418,0.46451934496718245,0.38540778588296076
153,0.649044296538977,0.5119875451591984,0.5540894668172489,0.486754029555045
154,0.6685975870329244,0.498495848472805,0.5575583383514562,0.48179861385499034
155,0.6567097350535364,0.5304645457891429,0.4854756264219717,0.5860221956754934
156,0.5996921381868148,0.578853370080394,0.47650316621447464,0.42872771022859923
157,0.5538519569815856,0.5233177813945418,0.40763570794582515,0.38540778588296076
158,0.5274340604988748,0.5119875451591984,0.4521637003956238,0.486754029555045
159,0.5045024091872681,0.498495848472805,0.4601563490914332,0.48179861385499034
160,0.5566108379746244,0.5304645457891429,0.63219502362517,0.5860221956754934
161,0.579566443404056,0.5784350228963198,0.5653585665904869,0.6227082570678331
162,0.5041764784261461,0.5233177813945418,0.3415239788935678,0.3854077858829607
163,0.4731230732419704,0.5119875451591984,0.44153622276316534,0.486754029555045
164,0.44351061547875875,0.498495848472805,0.4448397731331615,0.48179861385499034
165,0.4457067580896332,0.5304645457891429,0.5177649277960323,0.5860221956754934
166,0.4710032115336176,0.5784350228963198,0.5707252504903108,0.6227082570678331
167,0.5497534153379918,0.6779667904406437,0.6932745914389192,0.7409188993320386
168,0.4926186996170835,0.5119875451591984,0.4423485530427647,0.48675402955504493
169,0.4490209253972348,0.498495848472805,0.41277670359803253,0.4817986138549904
170,0.46293056781244196,0.5304645457891429,0.544619576376244,0.5860221956754934
171,0.4997173274066623,0.5784350228963198,0.5970681999843206,0.6227082570678331
172,0.6013877133613577,0.6779667904406437,0.745821946825705,0.7409188993320386
173,0.6204593708965362,0.6527962348655116,0.5564541351612535,0.4550233838627599
174,0.4455743323793895,0.498495848472805,0.3604694858607247,0.48179861385499034
175,0.4528629080965858,0.5304645457891428,0.5294399611996208,0.5860221956754934
176,0.5043923099618094,0.5784350228963198,0.6308675327153564,0.6227082570678331
177,0.6166856860697956,0.6779667904406437,0.7701764670120761,0.7409188993320386
178,0.6131078591559256,0.6527962348655116,0.5045273877704194,0.4550233838627599
179,0.5674855782405775,0.5811194173274626,0.4081352713391775,0.34840202025190786
180,0.4275923316382445,0.5304645457891429,0.3501749078590204,0.5860221956754935
181,0.3954636892706531,0.5784350228963198,0.4390711083922816,0.6227082570678331
182,0.45799817069688814,0.6779667904406437,0.6560980401764072,0.7409188993320386
183,0.43524844855377753,0.6527962348655116,0.4605734442353324,0.45502338386276
184,0.40007036775459404,0.5811194173274626,0.43207989322897855,0.3484020202519078
185,0.39530363062069074,0.4468299712396392,0.5018016638889364,0.20485481706968134
186,0.5616776456981489,0.5784350228963198,0.5842898950667108,0.6227082570678331
187,0.7299978974299791,0.6779667904406437,0.8986250162124634,0.7409188993320386
188,0.6538315988420911,0.6527962348655116,0.338109329090864,0.4550233838627599
189,0.5718915494475928,0.5811194173274626,0.3248722905036535,0.3484020202519078
190,0.4465471745530832,0.4468299712396393,0.22536250029280835,0.20485481706968134
191,0.3780958009889106,0.35869816446133773,0.3557967499126002,0.3106769200837503
192,0.7171617432834445,0.6779667904406437,0.8307781815528871,0.7409188993320387
193,0.6859508371693416,0.6527962348655116,0.4411751323807086,0.4550233838627599
194,0.617410465220115,0.5811194173274626,0.35559271009574306,0.3484020202519079
195,0.5118656104689406,0.44682997123963925,0.27075535165132514,0.20485481706968128
196,0.43836380070194964,0.3586981644613377,0.3442179996100391,0.31067692008375036
197,0.40713315012723694,0.34381197716136347,0.4411298657601479,0.47860157146785837
198,0.6894091498641932,0.6527962348655116,0.5389630246371654,0.45502338386276
199,0.6563816814448018,0.5811194173274626,0.4370104383825461,0.3484020202519079
200,0.565458956330197,0.44682997123963925,0.30427839424694036,0.20485481706968128
201,0.533379607929692,0.35869816446133773,0.43918412091504083,0.31067692008375036
202,0.567240520652668,0.3438119771613635,0.5903603337753061,0.4786015714678583
203,0.5878250033254495,0.34604316214309266,0.5599224740960108,0.5178452667699036
204,0.6219428890252342,0.5811194173274626,0.4419948835789181,0.34840202025190786
205,0.474796056584906,0.44682997123963925,0.17537766695022583,0.20485481706968134
206,0.4334543359339094,0.35869816446133773,0.41794898573246736,0.3106769200837503
207,0.45625411365574237,0.3438119771613635,0.5650013122773845,0.47860157146785837
208,0.48099642854913677,0.34604316214309266,0.5694548192537524,0.5178452667699036
209,0.4922076486118398,0.349494526411705,0.5384331090344611,0.5206426788586441
210,0.4857988607404312,0.44682997123963925,0.2941958210894857,0.20485481706968128
211,0.4153337067317977,0.35869816446133773,0.35117990891229584,0.31067692008375025
212,0.40213896407004407,0.3438119771613635,0.48247941772312497,0.47860157146785837
213,0.3827958746481237,0.3460431621430926,0.46838357153269017,0.5178452667699036
214,0.349176486572139,0.349494526411705,0.4356533892826988,0.5206426788586441
215,0.35887299074445994,0.36689079681612446,0.5349604353148588,0.5526131027299641
216,0.30085705290241066,0.35869816446133773,0.17806901037693024,0.3106769200837503
217,0.2955659498756171,0.3438119771613635,0.5005994901563848,0.47860157146785837
218,0.2831198930967298,0.34604316214309266,0.48419587280633614,0.5178452667699036
219,0.2905045626464556,0.349494526411705,0.5296602682083211,0.5206426788586441
220,0.3216177090756021,0.3668907968161245,0.5840607393386335,0.5526131027299642
221,0.35324194092045186,0.3880870541425514,0.5852324659329435,0.5613250432348987
222,0.3877019097743428,0.3438119771613635,0.5792246761094583,0.47860157146785837
223,0.4113927882024694,0.3460431621430926,0.5670442709760511,0.5178452667699036
224,0.39636884506426,0.349494526411705,0.47828574915279687,0.5206426788586441
225,0.39159241593958244,0.3668907968161245,0.5017794438000958,0.5526131027299641
226,0.3933308780597679,0.38808705414255146,0.5167156386045199,0.5613250432348987
227,0.37304832921424375,0.4252850912598171,0.4662297444871716,0.5980111046272384
228,0.42184993322786274,0.34604316214309266,0.691641675314602,0.5178452667699036
229,0.46357978875788686,0.3494945264117049,0.6084008594346738,0.5206426788586441
230,0.4759628228185421,0.3668907968161245,0.5411196377100956,0.5526131027299641
231,0.48283423385548135,0.3880870541425514,0.5284835595198908,0.5613250432348987
232,0.509712308439667,0.42528509125981706,0.5743513127788358,0.5980111046272384
233,0.5195286387261557,0.45575471116655586,0.5352351515175703,0.5825853751093265
234,0.3766278863974129,0.349494526411705,0.5828492660775249,0.5206426788586441
235,0.3893075493281473,0.36689079681612446,0.5417996961211415,0.5526131027299641
236,0.40839747762740475,0.38808705414255146,0.5564960231500551,0.5613250432348987
237,0.4342847627128598,0.4252850912598171,0.5720798051807794,0.5980111046272384
238,0.4530563872834463,0.45575471116655586,0.555766272442067,0.5825853751093265
239,0.5005776445253688,0.5464663255799818,0.6216783649076614,0.7206976062334287
240,0.3632670424327304,0.36689079681612446,0.544305197139608,0.5526131027299641
241,0.3811340124880407,0.38808705414255135,0.5536922399581753,0.5613250432348987
242,0.39946514788786575,0.4252850912598171,0.5547563964799902,0.5980111046272384
243,0.40259648481212085,0.45575471116655575,0.51990897654829,0.5825853751093266
244,0.45571456055784615,0.5464663255799816,0.6345097642842386,0.7206976062334287
245,0.5057687761367295,0.6280788887397933,0.6274854855072828,0.6998369046573925
246,0.3604332914660522,0.3880870541425514,0.49792536841497276,0.5613250432348987
247,0.382605230396922,0.4252850912598171,0.563561914114753,0.5980111046272384
248,0.39204289668175,0.45575471116655586,0.5343670174103913,0.5825853751093264
249,0.45302660003406786,0.5464663255799818,0.6525426894360982,0.7206976062334287
250,0.5244549730224167,0.6280788887397933,0.6764883877583256,0.6998369046573925
251,0.5767548533872896,0.6629760163446509,0.632633950070743,0.5927359846884707
252,0.4481690199312518,0.4252850912598171,0.6504753444250396,0.5980111046272384
253,0.49910545908594994,0.45575471116655586,0.6295080922852265,0.5825853751093265
254,0.5956701059878142,0.5464663255799818,0.7341164078923006,0.7206976062334287
255,0.6721931333294823,0.6280788887397933,0.6881685136456734,0.6998369046573925
256,0.6866654174239998,0.6629760163446509,0.5459095020881881,0.5927359846884707
257,0.666822973016223,0.7159666596607184,0.467238738401179,0.6342176096615084
258,0.4081347423930281,0.4557547111665559,0.4734107007442217,0.5825853751093265
259,0.46342274801542255,0.5464663255799818,0.6394845971911464,0.7206976062334287
260,0.5056523194911462,0.6280788887397933,0.6095465201113168,0.6998369046573926
261,0.499048152641242,0.6629760163446509,0.49758912876806755,0.5927359846884707
262,0.5198383498802915,0.7159666596607184,0.560394100209234,0.6342176096615083
263,0.5162628640293773,0.6864383209181466,0.5045327549470984,0.4450326264029724
264,0.4979053055779911,0.5464663255799818,0.6093654554130804,0.7206976062334287
265,0.5407086599020896,0.6280788887397933,0.6108619883327583,0.6998369046573925
266,0.5654382950676838,0.6629760163446509,0.5694257494078606,0.5927359846884707
267,0.626933277388874,0.7159666596607184,0.6537148597750125,0.6342176096615083
268,0.6076990728207462,0.6864383209181466,0.4686332035413256,0.4450326264029725
269,0.5771976230357089,0.6411522382421126,0.4428016488547192,0.4089060474283808
270,0.6171485527371771,0.6280788887397933,0.6747777560581562,0.6998369046573925
271,0.6480176649843101,0.6629760163446509,0.583501260761863,0.5927359846884707
272,0.7015092983010639,0.7159666596607184,0.6353661912669527,0.6342176096615083
273,0.7168260733925093,0.6864383209181466,0.5478456022572649,0.4450326264029724
274,0.7360543860797119,0.6411522382421126,0.556813286493149,0.4089060474283809
275,0.7329625619033778,0.5532993295865273,0.5056416092194795,0.31131632856117675
276,0.6832021513580123,0.6629760163446509,0.6391069034568155,0.5927359846884707
277,0.7441263292912615,0.7159666596607184,0.6524062200428871,0.6342176096615083
278,0.7235477074246512,0.6864383209181466,0.4655509604287631,0.4450326264029724
279,0.6984995539216174,0.6411522382421126,0.45530400576796315,0.4089060474283809
280,0.6337434590036508,0.5532993295865273,0.36426863373105683,0.3113163285611768
281,0.5757641997359044,0.4877582707482334,0.37980536851677804,0.36246900675528854
282,0.8169378042221069,0.7159666596607184,0.8657064600676756,0.6342176096615083
283,0.8308203220367432,0.6864383209181466,0.544557389871068,0.4450326264029724
284,0.7913852306128399,0.6411522382421126,0.4223201693002865,0.40890604742838094
285,0.7130115030191058,0.5532993295865273,0.33304852478745345,0.31131632856117675
286,0.6532351381553075,0.4877582707482334,0.3756852814335263,0.3624690067552886
287,0.597011407578914,0.43936944645698245,0.3838301353982631,0.40179262811701216
288,0.8455758690834045,0.6864383209181466,0.8098751588042412,0.4450326264029724
289,0.8395702838897705,0.6411522382421126,0.49896145132701364,0.40890604742838094
290,0.7668193901976514,0.5532993295865273,0.34593956768454903,0.31131632856117675
291,0.7367099961854521,0.4877582707482334,0.4437004852553918,0.3624690067552886
292,0.7157968958171566,0.43936944645698245,0.4647841270509994,0.40179262811701216
293,0.6903577239624017,0.40537873775095234,0.45440754778364645,0.43480209076415
294,0.6591550190286445,0.6411522382421126,0.45017965135246774,0.4089060474283809
295,0.5974090240552616,0.5532993295865273,0.37116966054229344,0.31131632856117675
296,0.5619704815387341,0.4877582707482334,0.4314827524935268,0.3624690067552886
297,0.5346609580530602,0.43936944645698245,0.4501195350966802,0.40179262811701216
298,0.5153559911076885,0.40537873775095234,0.4684709720302207,0.43480209076415005
299,0.4886495992980389,0.42361170252352026,0.4515022891392624,0.5545313281622433
300,0.5178354384680207,0.5532993295865272,0.2300109672956982,0.31131632856117675
301,0.41302623362216156,0.4877582707482334,0.2724419201419822,0.3624690067552886
302,0.36112812593732146,0.4393694464569825,0.3937471614437341,0.40179262811701216
303,0.31363647129973243,0.40537873775095223,0.4038495006289331,0.43480209076415
304,0.3506212621708627,0.42361170252352026,0.5975222112054023,0.5545313281622433
305,0.3559900746741181,0.447283180689053,0.5250386663408004,0.5669997934720581
306,0.4971533059609561,0.4877582707482334,0.3840082882041226,0.3624690067552886
307,0.44111971384030735,0.43936944645698245,0.38426605134959335,0.4017926281170121
308,0.4088446379521779,0.40537873775095234,0.4387353914161342,0.43480209076415005
309,0.4309410313141815,0.42361170252352026,0.5633887165446344,0.5545313281622433
310,0.4784324142804944,0.447283180689053,0.621609874432015,0.5669997934720581
311,0.5613472738700094,0.5139746942835509,0.7028225804631845,0.6656285511150801
312,0.44044060223571574,0.4393694464569825,0.4042483853623324,0.4017926281170122
313,0.39667647540051737,0.4053787377509524,0.4123953196307948,0.43480209076415
314,0.4137342168029595,0.4236117025235202,0.5518369830787776,0.5545313281622433
315,0.43908984540949225,0.447283180689053,0.5708609168770828,0.5669997934720581
316,0.5043778699557914,0.513974694283551,0.6624108787024665,0.6656285511150801
317,0.5010691755467993,0.48082067994566935,0.5051444073598456,0.43672031619642926
318,0.39513186290132474,0.4053787377509524,0.4113098614792376,0.43480209076415
319,0.4001731402080079,0.42361170252352026,0.5242877513496769,0.5545313281622433
320,0.4218875714328372,0.447283180689053,0.5625130210534399,0.5669997934720581
321,0.46442401446997134,0.5139746942835508,0.6102500611604138,0.6656285511150801
322,0.43502117873788326,0.4808206799456693,0.4453203575933595,0.43672031619642926
323,0.4016476910838852,0.4228098704207114,0.43621714644567205,0.3797330356458014
324,0.39379087868078805,0.42361170252352026,0.4861633973092667,0.5545313281622433
325,0.3612133940130861,0.44728318068905304,0.4380420818469493,0.5669997934720581
326,0.4101260727095633,0.5139746942835509,0.6248683708677257,0.6656285511150801
327,0.38937999143026353,0.48082067994566935,0.4651670389915887,0.4367203161964292
328,0.37712144941819703,0.4228098704207114,0.4846257736259622,0.3797330356458014
329,0.3998541500340242,0.3884008145306071,0.5648475297068757,0.4338429780480104
330,0.45460029222515624,0.447283180689053,0.5837751776191242,0.5669997934720581
331,0.5424045088643997,0.5139746942835509,0.7140320368636596,0.6656285511150801
332,0.5297118103551613,0.48082067994566935,0.48363041610215424,0.43672031619642926
333,0.502470557687889,0.4228098704207114,0.45027605440065266,0.3797330356458014
334,0.4953556649825914,0.38840081453060715,0.4964182265102861,0.4338429780480104
335,0.48554014936711937,0.39363015433153475,0.49022671411758684,0.5247189079022374
336,0.5490748949847433,0.5139746942835509,0.7461001070694124,0.6656285511150801
337,0.5330732746151255,0.48082067994566935,0.4760443030510403,0.4367203161964293
338,0.49452138923773875,0.4228098704207114,0.42434502851395584,0.37973303564580146
339,0.4977254315449215,0.3884008145306071,0.5200756626404938,0.4338429780480104
340,0.53552260053221,0.39363015433153464,0.5993846886193357,0.5247189079022374
341,0.5440895946388111,0.4115842209813866,0.5323708936416264,0.5538919196848169
342,0.4158553908970158,0.4808206799456693,0.2877793475315263,0.43672031619642926
343,0.34076622266716333,0.4228098704207114,0.34057878379896267,0.3797330356458014
344,0.3168207656773227,0.3884008145306071,0.45783207405217236,0.4338429780480104
345,0.3311015424073546,0.39363015433153475,0.5454704477440816,0.5247189079022374
346,0.3562061338421684,0.4115842209813866,0.5702853830793542,0.5538919196848168
347,0.36580246405719247,0.434697902901487,0.5347307741149582,0.5657209765172052
348,0.3870337377723654,0.42280987042071144,0.2977118220137328,0.3797330356458014
349,0.35500048169456533,0.38840081453060704,0.4392897932716521,0.4338429780480104
350,0.36876684945642285,0.39363015433153475,0.5442911014942338,0.5247189079022374
351,0.41494885240726065,0.4115842209813866,0.6186079586288039,0.5538919196848169
352,0.46062212333534813,0.434697902901487,0.617441627479218,0.5657209765172052
353,0.4952542660335098,0.4618904698663109,0.5921284739814021,0.5750723254995663
354,0.3842541096824092,0.3884008145306071,0.4243361437692387,0.4338429780480104
355,0.3996547999963703,0.39363015433153475,0.5480379882946436,0.5247189079022375
356,0.40723718961066324,0.41158422098138653,0.5301135659365751,0.5538919196848169
357,0.4608862315484907,0.434697902901487,0.6357270700199336,0.5657209765172053
358,0.5253271261040909,0.46189046986631105,0.6604687283134292,0.5750723254995663
359,0.5809790069571957,0.5081178337065119,0.6403188262098853,0.6187119540839182
360,0.363933347323412,0.39363015433153475,0.4566353009974489,0.5247189079022374
361,0.3737629444230493,0.41158422098138664,0.5352655673293119,0.5538919196848169
362,0.39494042605716767,0.434697902901487,0.5612819976356143,0.5657209765172052
363,0.45755226692789264,0.46189046986631105,0.6562753962809738,0.5750723254995663
364,0.5404097298994271,0.5081178337065119,0.7026909916100403,0.6187119540839181
365,0.6285016495146956,0.5603415071851099,0.7146916315574479,0.6324592363485857
