,Predicted Generation,Real Generation,Predicted Ramp,Real Ramp
0,0.6126054352042657,0.670122780739252,0.6482170325637804,0.7800826685744056
1,0.656352179861269,0.7504454400815017,0.4811591914639204,0.6968796404492954
2,0.7338168123351391,0.7974746360245114,0.474606811008444,0.620550253456519
3,0.722339033564915,0.7594747668044367,0.34047232757813206,0.42561059390114553
4,0.7334985037825403,0.7050896328747887,0.4531761997843246,0.38804534585234457
5,0.691542746349608,0.6575375029516862,0.4816720843163737,0.4037108535492914
6,0.651193060252238,0.6417797590182239,0.4981845785401083,0.4766034199759009
7,0.6576818592077647,0.6996511194818238,0.5491875325152665,0.6454072580164703
8,0.7146973574619361,0.7252051599756907,0.5472253624336325,0.5713158006946862
9,0.7094474342551398,0.6931667381286736,0.47660346173125495,0.4392779501061348
10,0.6537609130031491,0.670785163780703,0.4223872659128559,0.46141746863702393
11,0.6672391384224378,0.7236014957700728,0.5046002967740763,0.6338179793631167
12,0.7159214468185015,0.7318987149208781,0.49512253584224325,0.5317524011539279
13,0.6731140625919421,0.6869961171635788,0.3779589052061979,0.40978523408484213
14,0.629119531292802,0.5957615687700603,0.38004075999159026,0.3035635007723816
15,0.5189601161197569,0.5102792941575621,0.3366531597627056,0.31675130061930107
16,0.4763045191107792,0.45655654326936473,0.4348386206507617,0.38956394098623226
17,0.42965558005389715,0.4286318687324109,0.4510562101010343,0.44870922514817424
18,0.4116975604899942,0.40109067911419166,0.4739060006241451,0.4495884118046355
19,0.41480945631926713,0.37469994425217645,0.5441819942505006,0.4522259717740194
20,0.39981040435855464,0.3789531406235977,0.570298837735531,0.5224809782312451
21,0.37507923698499457,0.4049952528322177,0.5038485952209418,0.5724347655301825
22,0.4437117488205356,0.46792164177004764,0.601492359593455,0.6569965366698237
23,0.5456841792494828,0.5250608946615176,0.6910102441034683,0.643728810763226
24,0.5911764568467767,0.5925542403588245,0.6643081111993628,0.6674668504876811
25,0.6288690020269665,0.6256036679006877,0.5959860862994988,0.5884999035255207
26,0.6643400422436575,0.5848496797187911,0.6015379331826852,0.4192964351865599
27,0.5930857171307642,0.5227599851491095,0.5316121344425854,0.3703816866634403
28,0.4922565222112227,0.436719914291179,0.44279703345255794,0.3154724836644483
29,0.4263934323829101,0.4227750081553718,0.4890552606272887,0.48075957507917255
30,0.4121083145702795,0.4300263593459917,0.4882752832356814,0.5293546193635787
31,0.40938913576718267,0.4214502420724701,0.46541660874791785,0.49306818826963067
32,0.40910156345605925,0.39181731653387986,0.4844191243004561,0.4447928482239375
33,0.3546008216605226,0.3546541416819536,0.4274065765826039,0.42752881933342474
34,0.3390601922083215,0.2955277396661311,0.4769789390548781,0.37717540173609576
35,0.30001986619681265,0.29319196788838336,0.5230287552039119,0.5073749529520464
36,0.2856201977209575,0.2817222825916819,0.4953707783611737,0.4864343253163317
37,0.2677763497923923,0.26373335367649064,0.48075722132602516,0.4714881521564897
38,0.2595334859267939,0.24574442476129935,0.5031012821377981,0.4714881521564897
39,0.24762940470983327,0.22545458633369983,0.5170515488667609,0.46621303221772176
40,0.23173489307725514,0.22458302970021193,0.527128379741153,0.510731847458535
41,0.23034423117732045,0.24103801894046445,0.5259382666460549,0.55045509911865
42,0.2672354963733023,0.26070033659195263,0.5727909595428732,0.5578082966090536
43,0.2896198342845368,0.3317147710885508,0.5790315280087269,0.6755393825151893
44,0.38316248933452657,0.39882463186712297,0.6306802629047702,0.6665876638312197
45,0.4660096306028619,0.4420189786227859,0.6667599269010498,0.611758386891906
46,0.514600243934904,0.5019123504760777,0.6791315361531542,0.6500429694778116
47,0.5770255278815486,0.6131927014398192,0.6849362581097658,0.7678539814436257
48,0.6647493079733187,0.6130881146438006,0.6309299027856594,0.5124902207714576
49,0.6314224066178756,0.6330641926833445,0.5547636333172818,0.5585276311461582
50,0.6233521612726108,0.6212110224679084,0.4904639644695975,0.48555513865987054
51,0.5968485933976604,0.5628515902895552,0.45687611393144417,0.3789337750490184
52,0.5602611165782501,0.560411231715789,0.5067910172340591,0.5071351747730114
53,0.5618718684724036,0.5772497058747762,0.5160786895602549,0.5513342857751113
54,0.5934463124050648,0.5872900382925573,0.5498627247650245,0.5357487041378428
55,0.6076873321608807,0.6033964048794146,0.5594933205854592,0.549655838521867
56,0.6204469914320246,0.6327852945606283,0.5518205796996769,0.5801076672592992
57,0.626730076931007,0.6119725221529361,0.4988476628223922,0.4650141413225475
58,0.6127240365392214,0.5463268765186237,0.5144529387279959,0.3622292285762537
59,0.5334950470434001,0.6056624521264833,0.4833114411364677,0.6487641525229588
60,0.5708400693762886,0.6003285255295371,0.4328953750461829,0.5005013118197125
61,0.529126036054347,0.49037294064869724,0.3494894760637992,0.2606432067251345
62,0.4393682582079741,0.3827182652802656,0.39579544943316797,0.26591832666390236
63,0.34331009527424156,0.32721753885975297,0.42238188998398507,0.38548771194263903
64,0.2901796389425705,0.3219881990588252,0.4278160276319392,0.5007410899987474
65,0.30797725458610464,0.3332835730288291,0.48060817401542083,0.5386260422862615
66,0.36112058065687264,0.3478559999407476,0.5765497855098662,0.5461390918960218
67,0.401974828292963,0.37693112923390565,0.6368041135403918,0.5793883327221945
68,0.4112764899271658,0.41458237580058516,0.5914709907279417,0.5990501434030563
69,0.4612219197731607,0.4707106229972091,0.6196569280704778,0.6414109550325553
70,0.5377260425931913,0.529592989155655,0.6663711457271246,0.6477251137471409
71,0.6437312543529006,0.6446384647760645,0.7744061036697045,0.776485995888882
72,0.7169596671958827,0.705786878181579,0.6785353097734956,0.6529203076262304
73,0.7276811599756867,0.7329445828810637,0.5629253507512758,0.574992399439888
74,0.7397989893623472,0.7050547706094491,0.5284445744706721,0.4487891512078525
