,Predicted Value,Real Value,Forecasting Error,Initial Predicted Value
0,0.4765286445617676,0.5709735965607707,0.09444495199900316,0.5461395978927612
1,0.6421149969100952,0.7261042494692175,0.08398925255912226,0.6502037048339844
2,0.560785710811615,0.5752054449531045,0.01441973414148956,0.5773309469223022
3,0.5275273323059082,0.5201914158527652,-0.007335916453143021,0.5754958391189575
4,0.45413005352020264,0.4444636025162657,-0.009666451003936927,0.5091326236724854
5,0.5826123952865601,0.6485946052306827,0.06598220994412263,0.6263832449913025
6,0.4997894763946533,0.5778781913061575,0.07808871491150415,0.5050986409187317
7,0.513687789440155,0.5360051651083283,0.022317375668173267,0.544314444065094
8,0.47527778148651123,0.40181102529879614,-0.07346675618771509,0.5232217311859131
9,0.5307350158691406,0.6110647918565646,0.08032977598742397,0.5846387147903442
10,0.5045925378799438,0.46384101357589935,-0.040751524304044495,0.5103228688240051
11,0.40214478969573975,0.4534841214578193,0.051339331762079554,0.4839020371437073
12,0.535565972328186,0.40526332267148946,-0.13030264965669658,0.5824717879295349
13,0.4914717674255371,0.3867768270628734,-0.10469494036266369,0.5863715410232544
14,0.3671020269393921,0.40036328769089247,0.03326126075150038,0.47250932455062866
15,0.4187822937965393,0.42163389408393864,0.0028516002873993362,0.5094056725502014
16,0.5467567443847656,0.34356742768851783,-0.2031893166962478,0.5879917740821838
17,0.46154284477233887,0.5071617773816322,0.04561893260929328,0.6008318066596985
18,0.595604419708252,0.5090549727150446,-0.08654944699320732,0.6199473142623901
19,0.5526422262191772,0.5387892758927584,-0.013852950326418867,0.589862048625946
20,0.6109215617179871,0.5607280688740679,-0.05019349284391916,0.6249250173568726
21,0.5111976861953735,0.5571644070699973,0.04596672087462372,0.5496487021446228
22,0.49591296911239624,0.46796149753685595,-0.027951471575540288,0.5156347155570984
23,0.5172762870788574,0.5508166344814965,0.033540347402639115,0.5771567821502686
24,0.6265989542007446,0.6160761912685387,-0.010522762932205887,0.6305937170982361
25,0.6261236667633057,0.5522643720894003,-0.0738592946739054,0.6537161469459534
26,0.6001157760620117,0.542909759853715,-0.057206016208296684,0.6844579577445984
27,0.5621371269226074,0.4794320339687081,-0.08270509295389933,0.6148015260696411
28,0.47892868518829346,0.42196798737807023,-0.056960697810223226,0.5540587306022644
29,0.46304988861083984,0.3706289845131787,-0.09242090409766113,0.5382070541381836
30,0.4297429919242859,0.3971337191809535,-0.03260927274333236,0.5307047963142395
31,0.4073408246040344,0.2565918067829206,-0.15074901782111383,0.4784775376319885
32,0.2699633836746216,0.2153869671733547,-0.05457641650126688,0.42452430725097656
33,0.42307770252227783,0.44657952671243256,0.02350182419015473,0.5319343209266663
34,0.47809845209121704,0.5595030601289186,0.08140460803770155,0.5165459513664246
35,0.5685381889343262,0.6351195090340409,0.06658132009971474,0.555242657661438
36,0.5652003884315491,0.6345626868771549,0.06936229844560582,0.5572014451026917
37,0.5799922347068787,0.6093943253859064,0.02940209067902777,0.5972536206245422
38,0.5883514285087585,0.6022670017777654,0.013915573269006831,0.6269590854644775
39,0.5777994990348816,0.5112822613425888,-0.06651723769229279,0.6216036677360535
40,0.5386565327644348,0.6207534973863814,0.0820969646219466,0.637216329574585
41,0.8196895718574524,0.8116321327669109,-0.008057439090541463,0.8324571847915649
42,0.7671467065811157,0.7905842552366192,0.023437548655503515,0.804479718208313
43,0.7257713079452515,0.7818978295891972,0.056126521643945715,0.7835347652435303
44,0.742577314376831,0.8236594913556492,0.08108217697881814,0.7665178775787354
45,0.6625605225563049,0.6314444827985931,-0.031116039757711822,0.6708306074142456
46,0.5026462078094482,0.5627326286388575,0.06008642082940929,0.5846641659736633
47,0.5633822679519653,0.5420188444026974,-0.0213634235492679,0.5974110960960388
48,0.4868672490119934,0.5159595674604314,0.02909231844843796,0.5439653992652893
49,0.4804237484931946,0.44713634886931863,-0.033287399623875946,0.5344518423080444
50,0.45744913816452026,0.44145676286908114,-0.01599237529543912,0.531166672706604
51,0.43968692421913147,0.4231929961232195,-0.01649392809591199,0.5034241676330566
52,0.42645013332366943,0.38031769004299554,-0.046132443280673896,0.4872884154319763
53,0.41595739126205444,0.4000291943967608,-0.01592819686529362,0.4770786762237549
54,0.4033868908882141,0.32474683878577015,-0.07864005210244396,0.4681776165962219
55,0.29744037985801697,0.35002656470839577,0.0525861848503788,0.41422051191329956
56,0.41562899947166443,0.3836586229843117,-0.031970376487352736,0.5188363790512085
57,0.5737875699996948,0.8738848499067686,0.3000972799070738,0.653619647026062
58,0.5311856269836426,0.5262050951471342,-0.004980531836508373,0.5630050301551819
59,0.29302918910980225,0.12050447163997596,-0.17252471746982628,0.4993401765823364
60,0.15044289827346802,0.19110952113312407,0.040666622859656054,0.42834562063217163
61,0.4041891098022461,0.33120597580564803,-0.07298313399659806,0.49223631620407104
62,0.3273465633392334,0.43432943926094003,0.10698287592170663,0.4579252600669861
63,0.4407089948654175,0.4968048852635521,0.05609589039813462,0.5164081454277039
64,0.41572457551956177,0.48533434883169996,0.06960977331213819,0.503110945224762
65,0.6260519027709961,0.629217194171049,0.0031652914000529497,0.7112600803375244
66,0.6734063625335693,0.6617356081331929,-0.01167075440037646,0.7741908431053162
67,0.687516987323761,0.7031631766055132,0.01564618928175221,0.7831368446350098
68,0.5493543148040771,0.563512179658498,0.014157864854420832,0.6105920672416687
69,0.5057368278503418,0.45637959667362665,-0.049357231176715144,0.59407639503479
70,0.48901280760765076,0.5013708269500176,0.0123580193423668,0.5607868432998657
71,0.4848152995109558,0.5103913458915711,0.02557604638061528,0.5411370396614075
72,0.5446500182151794,0.5197459581272563,-0.02490406008792312,0.5767351388931274
73,0.5117150545120239,0.5175186694997123,0.0058036149876883325,0.5338921546936035
74,0.5190445184707642,0.44245904275147596,-0.0765854757192882,0.5789086222648621
75,0.45409461855888367,0.5110595324798344,0.05696491392095071,0.5238405466079712
76,0.43569737672805786,0.3560402440027648,-0.07965713272529307,0.4356609582901001
77,0.4301576614379883,0.44357268706524805,0.013415025627259769,0.49346911907196045
78,0.4821509122848511,0.5489234391480841,0.06677252686323298,0.5211174488067627
79,0.4630018174648285,0.4600546229090744,-0.0029471945557540957,0.5149466395378113
80,0.45120149850845337,0.4805456782824801,0.029344179774026757,0.5612914562225342
81,0.5622050762176514,0.7136314331549705,0.1514263569373191,0.6016418933868408
82,0.6553861498832703,0.7086200337429962,0.05323388385972594,0.6567990779876709
83,0.6742535829544067,0.7504930599408254,0.07623947698641864,0.7614283561706543
84,0.7254645824432373,0.7188655614296992,-0.006599021013538153,0.7787344455718994
85,0.7680692076683044,0.6747652466043259,-0.09330396106397854,0.7867360711097717
86,0.648613452911377,0.481547958164875,-0.16706549474650195,0.6884209513664246
87,0.5648459792137146,0.45983189404631997,-0.10501408516739463,0.6152775287628174
88,0.4909326434135437,0.1628229555633139,-0.3281096878502298,0.5785751938819885
89,0.2969721555709839,0.4599432584776972,0.1629711029067133,0.5365727543830872
90,0.45794522762298584,0.3571538883165368,-0.10079133930644901,0.5086565613746643
91,0.4040830731391907,0.2791987863524933,-0.12488428678669738,0.5507797002792358
92,0.36987531185150146,0.27329647148950137,-0.0965788403620001,0.5542998909950256
93,0.39436888694763184,0.39924964337712043,0.0048807564294885974,0.5380285978317261
94,0.49873149394989014,0.4596091651835656,-0.03912232876632454,0.5430042743682861
95,0.5702454447746277,0.593914669424475,0.02366922464984733,0.6055063009262085
96,0.5537130832672119,0.5853396082084301,0.031626524941218204,0.5746163725852966
97,0.6126487255096436,0.5865646169535794,-0.026084108556064134,0.6609305739402771
98,0.5555055141448975,0.5879009901301059,0.03239547598520842,0.6196694374084473
99,0.5420644283294678,0.5519302787952687,0.009865850465800907,0.5780667662620544
100,0.5716208815574646,0.612401165033091,0.040780283475626455,0.6110206246376038
101,0.5822287797927856,0.6127352583272226,0.030506478534436998,0.5985347032546997
102,0.5215640068054199,0.5951396781696242,0.07357567136420429,0.5697627663612366
103,0.5117643475532532,0.5126186345191153,0.0008542869658620944,0.567957878112793
104,0.46192431449890137,0.40927244220106884,-0.052651872297832525,0.5196406841278076
105,0.5158857703208923,0.5875668968359743,0.07168112651508196,0.6022566556930542
106,0.6375174522399902,0.713965526449102,0.07644807420911182,0.687037467956543
107,0.5400511026382446,0.5994828909933352,0.05943178835509055,0.5775957703590393
108,0.5739786624908447,0.5126186345191153,-0.06136002797172946,0.6478217840194702
109,0.47985100746154785,0.4748660922822427,-0.0049849151793051605,0.5850508213043213
110,0.5068138241767883,0.4677387686741016,-0.03907505550268675,0.55817711353302
111,0.4860769510269165,0.3927905063572425,-0.093286444669674,0.5239351391792297
112,0.4268244802951813,0.49546851208702564,0.06864403179184436,0.5571184754371643
113,0.8186926245689392,0.8832394621424539,0.06454683757351465,0.8182870745658875
114,0.7694532871246338,0.723654231978919,-0.045799055145714807,0.7468366026878357
115,0.6056121587753296,0.7449248383719651,0.1393126795966355,0.7027601003646851
116,0.6490222215652466,0.625430803504224,-0.023591418061022607,0.665186882019043
117,0.6047200560569763,0.5015935558127719,-0.10312650024420444,0.6578933000564575
118,0.503761351108551,0.47609110102739194,-0.027670250081159087,0.5816376209259033
119,0.597970724105835,0.5083867861267815,-0.08958393797905351,0.6181752681732178
120,0.4657804071903229,0.5536007452659267,0.08782033807560385,0.5496088862419128
121,0.47394105792045593,0.473418354674339,-0.0005227032461169179,0.48911023139953613
122,0.4459386169910431,0.48321842463553305,0.03727980764448996,0.50534987449646
123,0.4138510227203369,0.43065441302549223,0.01680339030515532,0.48048263788223267
124,0.46835339069366455,0.5058254042051057,0.03747201351144114,0.5078396797180176
125,0.5353760123252869,0.6487059696620598,0.11332995733677298,0.5664123892784119
126,0.4682560861110687,0.5637349085212524,0.09547882241018368,0.48263001441955566
127,0.41436731815338135,0.3901177600041896,-0.024249558149191774,0.4802636504173279
128,0.3571353554725647,0.5331096898925209,0.17597433441995625,0.49701225757598877
129,0.5308100581169128,0.7026063544486272,0.17179629633171434,0.572803795337677
130,0.5088658332824707,0.49602533424391165,-0.01284049903855905,0.5537106990814209
131,0.42672446370124817,0.5112822613425888,0.08455779764134064,0.5525107979774475
132,0.5387944579124451,0.5286551126374328,-0.010139345275012257,0.576151967048645
133,0.4636877179145813,0.5278755616177924,0.06418784370321107,0.4962696433067322
134,0.504300594329834,0.5470302438146716,0.042729649484837595,0.5195630192756653
135,0.4760286808013916,0.5214164245979144,0.04538774379652277,0.5379344820976257
136,0.4747527837753296,0.5410165645203026,0.06626378074497297,0.5453439354896545
137,0.6102649569511414,0.577655462443403,-0.03260949450773831,0.6605216264724731
138,0.5428174138069153,0.5218618823234232,-0.02095553148349205,0.6336344480514526
139,0.5054458975791931,0.5529325586776634,0.04748666109847033,0.6004117727279663
140,0.47432124614715576,0.5414620222458113,0.06714077609865554,0.5362512469291687
141,0.47377514839172363,0.4474704421634502,-0.02630470622827341,0.5040546655654907
142,0.40679484605789185,0.39047423901252065,-0.016320607045371194,0.47849351167678833
143,0.4296749234199524,0.474594160633494,0.04491923721354163,0.4991610050201416
144,0.45777788758277893,0.46298760114571186,0.005209713562932927,0.48764491081237793
145,0.4141569435596466,0.4838794082237197,0.06972246466407311,0.44251948595046997
146,0.43818819522857666,0.4731571580302448,0.03496896280166811,0.45601409673690796
147,0.4537014663219452,0.4579028227034454,0.00420135638150021,0.47395211458206177
148,0.4663005769252777,0.6841754633843027,0.21787488645902497,0.5126470923423767
149,0.5274666547775269,0.4144611286206037,-0.11300552615692316,0.5276185274124146
150,0.41895532608032227,0.40418103307428244,-0.01477429300603983,0.5943242907524109
151,0.4138801097869873,0.31199178914275577,-0.10188832064423153,0.5179053544998169
152,0.47440239787101746,0.3163027969525034,-0.15809960091851405,0.5316031575202942
153,0.5022652745246887,0.48620072012127613,-0.01606455440341259,0.6063874959945679
154,0.43461814522743225,0.41733513382710213,-0.017283011400330117,0.4732622504234314
155,0.43694812059402466,0.4338053944335739,-0.0031427261604507484,0.48036879301071167
156,0.5106624960899353,0.4188826750921398,-0.09177982099779552,0.5521771907806396
157,0.47019559144973755,0.5203571666138921,0.05016157516415454,0.5283758044242859
158,0.5054538249969482,0.5276527182919266,0.022198893294978372,0.5234936475753784
159,0.5462576746940613,0.456686897423773,-0.08957077727028828,0.5727100968360901
160,0.5279682874679565,0.5767318841259768,0.048763596658020214,0.6267330050468445
161,0.6577582955360413,0.8636902501286663,0.20593195459262503,0.6797438859939575
162,0.7088559865951538,0.8130635430295786,0.10420755643442481,0.6846562027931213
163,0.6681875586509705,0.67953283958919,0.011345280938219515,0.707005500793457
164,0.6771299839019775,0.6452658544347856,-0.03186412946719197,0.7303453683853149
165,0.524061381816864,0.48045270970827925,-0.04360867210858477,0.6039600968360901
166,0.4768725335597992,0.40981850482549087,-0.06705402873430832,0.540533721446991
167,0.4838290214538574,0.4215356029750614,-0.06229341847879605,0.5309224724769592
168,0.4707915186882019,0.38538946057025414,-0.08540205811794777,0.5233880877494812
169,0.43066173791885376,0.3947852468222683,-0.03587649109658547,0.5279706716537476
170,0.40092504024505615,0.46431406508717266,0.0633890248421165,0.4782746434211731
171,0.4104447066783905,0.3773201382597009,-0.033124568418689604,0.4558929204940796
172,0.43478983640670776,0.4519337349668717,0.01714389856016396,0.5416181087493896
173,0.4596070647239685,0.4645351424107495,0.004928077686780996,0.495536744594574
174,0.43583887815475464,0.4143505899588153,-0.021488288195939342,0.4705533981323242
175,0.3697361350059509,0.4280573840205771,0.05832124901462615,0.4311181902885437
176,0.3912852704524994,0.44441710596526046,0.05313183551276107,0.45342034101486206
177,0.57036292552948,0.5678887911829047,-0.002474134346575285,0.6172354817390442
178,0.5073221921920776,0.4659721450139987,-0.04135004717807894,0.5642073750495911
179,0.558996319770813,0.6119937172364768,0.05299739746566379,0.6147922873497009
180,0.6117337346076965,0.5891122142462777,-0.022621520361418845,0.6034379601478577
181,0.5915610194206238,0.6017136216901554,0.01015260226953163,0.6084953546524048
182,0.6212232112884521,0.7306017013354312,0.10937849004697908,0.6424685120582581
183,0.6862452626228333,0.7336967838655065,0.04745152124267327,0.6774376630783081
184,0.5332104563713074,0.46055575058636705,-0.07265470578494032,0.5615279674530029
185,0.5524343848228455,0.5872330569958748,0.034798672173029344,0.6690205931663513
186,0.646075963973999,0.6573145685697213,0.011238604595722235,0.7112212777137756
187,0.565140962600708,0.6028190083080395,0.037678045707331465,0.639533519744873
188,0.5086533427238464,0.5707627963894031,0.062109453665556646,0.547650933265686
189,0.49355676770210266,0.5154934654952025,0.021936697793099813,0.529937744140625
190,0.4795646369457245,0.47194123275057237,-0.007623404195152117,0.510447084903717
191,0.5228385329246521,0.39898571597022753,-0.12385281695442457,0.5505409836769104
192,0.40597864985466003,0.4488386524367965,0.04286000258213646,0.4962025284767151
193,0.5012426376342773,0.5390382004561319,0.03779556282185459,0.519415020942688
194,0.5249047875404358,0.5106297643765128,-0.01427502316392304,0.5224624872207642
195,0.44940662384033203,0.5766213454641883,0.12721472162385628,0.4819439649581909
196,0.4979000985622406,0.34449015570854574,-0.15340994285369486,0.5116893649101257
197,0.32579731941223145,0.42606768810838586,0.10027036869615441,0.4758855700492859
198,0.3952617049217224,0.4302681572563451,0.035006452334622684,0.43097221851348877
199,0.4329092800617218,0.3484695475329282,-0.08443973252879361,0.5006304383277893
200,0.3383976221084595,0.25672245824855516,-0.08167516385990431,0.4762524962425232
201,0.40204352140426636,0.15248450018209275,-0.2495590212221736,0.5037174224853516
202,0.27507030963897705,0.4119187393994705,0.13684842976049344,0.48831993341445923
203,0.48683077096939087,0.5177042387309705,0.03087346776157962,0.5215622186660767
204,0.5645381808280945,0.6243740473567777,0.059835866528683224,0.5977744460105896
205,0.5963409543037415,0.5634672447113686,-0.0328737095923729,0.635972797870636
206,0.6381574869155884,0.45480774017337017,-0.1833497467422182,0.6736329793930054
207,0.5570751428604126,0.4454119539213561,-0.11166318893905652,0.6903416514396667
208,0.5270426273345947,0.5212414759081994,-0.005801151426395368,0.6194531917572021
209,0.6517994403839111,0.7598944467093576,0.10809500632544644,0.7009916305541992
210,0.8238610029220581,0.8219066359726508,-0.0019543669494073157,0.8226951360702515
211,0.8101620674133301,0.8149427002799814,0.004780632866651313,0.8818307518959045
212,0.8088635802268982,0.8001305196003357,-0.008733060626562539,0.8541250228881836
213,0.6081934571266174,0.5935337607178137,-0.014659696408803713,0.6374241709709167
214,0.48386943340301514,0.4993548208740959,0.015485387471080747,0.5281501412391663
215,0.46521711349487305,0.5469969841048968,0.08177987061002379,0.49948030710220337
216,0.5261826515197754,0.49858105024157706,-0.02760160127819833,0.562206506729126
217,0.42576441168785095,0.4786840911196648,0.05291967943181386,0.49695640802383423
218,0.5841865539550781,0.4649772970579031,-0.11920925689717504,0.5963891744613647
219,0.4875332713127136,0.46309813980750025,-0.02443513150521337,0.5619730353355408
220,0.4614359736442566,0.49515435172613664,0.03371837808188005,0.5121073126792908
221,0.5113840699195862,0.5066503725521304,-0.004733697367455769,0.5270275473594666
222,0.4901736080646515,0.5183674707017009,0.02819386263704937,0.49901628494262695
223,0.4733870327472687,0.43413701041893915,-0.039250022328329526,0.5141838788986206
224,0.32913917303085327,0.3220508073655003,-0.00708836566535298,0.41897451877593994
225,0.3242807984352112,0.5053239086106696,0.18104311017545838,0.4245225787162781
226,0.43395090103149414,0.3789782181865269,-0.05497268284496726,0.5037373304367065
227,0.30836722254753113,0.2989482270517244,-0.009418995495806715,0.456032395362854
228,0.32123973965644836,0.24511589876077305,-0.07612384089567531,0.4606242775917053
229,0.34215331077575684,0.28601520362248145,-0.056138107153275385,0.4743584990501404
230,0.3276561498641968,0.3153079489964078,-0.012348200867788983,0.47361546754837036
231,0.37357884645462036,0.39987002526453475,0.026291178809914384,0.5077226758003235
232,0.5135380029678345,0.5409173577065347,0.027379354738700235,0.5912575125694275
233,0.6449652910232544,0.6763272183973263,0.03136192737407195,0.693046510219574
234,0.7324886918067932,0.6170784956787432,-0.11541019612805004,0.753497302532196
235,0.6821960210800171,0.6869389299290128,0.004742908848995753,0.7847431302070618
236,0.6489985585212708,0.6637258109534485,0.014727252432177762,0.6771355867385864
237,0.601577877998352,0.7109258195370959,0.10934794153874383,0.649760365486145
238,0.5966832637786865,0.5813745079210896,-0.015308755857596945,0.5958793759346008
239,0.5213207602500916,0.5856855157308373,0.06436475548074572,0.5813172459602356
240,0.5439498424530029,0.547328600090262,0.0033787576372590333,0.5530045628547668
241,0.46732088923454285,0.5343955766610191,0.06707468742647626,0.5148226618766785
242,0.5333830118179321,0.5629145514024266,0.029531539584494504,0.5649875998497009
243,0.5193541049957275,0.4911749599017542,-0.028179145093973346,0.5745240449905396
244,0.5033212304115295,0.5350588086317495,0.03173757822021994,0.5667530298233032
245,0.5534273982048035,0.5895543688934313,0.0361269706886278,0.5728516578674316
246,0.5521625280380249,0.5295318755423294,-0.022630652495695514,0.5544575452804565
247,0.473699688911438,0.4828845602676241,0.00918487135618612,0.5204355120658875
248,0.477242112159729,0.5025604420659595,0.025318329906230508,0.5159227848052979
249,0.5222958922386169,0.49659135432938584,-0.025704537909231107,0.5511993169784546
250,0.464849591255188,0.48830095469525575,0.023451363440067763,0.4917144775390625
251,0.5074566006660461,0.5262157156886774,0.01875911502263128,0.5259261131286621
252,0.5019295811653137,0.4928330398285802,-0.009096541336733543,0.5291101932525635
253,0.5003482699394226,0.5405857417211696,0.04023747178174697,0.5295078754425049
254,0.5404806137084961,0.47824193647251123,-0.06223867723598486,0.5496709942817688
255,0.4771556854248047,0.35930233638819153,-0.11785334903661315,0.5482730865478516
256,0.4128914475440979,0.4692883048676507,0.05639685732355282,0.561169445514679
257,0.5775843858718872,0.6552143339957417,0.07762994812385449,0.6080162525177002
258,0.5743967294692993,0.4670775316318827,-0.10731919783741661,0.5655170679092407
259,0.5215503573417664,0.47680493386926204,-0.04474542347250432,0.6093941926956177
260,0.5399337410926819,0.5345061153228075,-0.0054276257698744335,0.6031443476676941
261,0.5150963664054871,0.5203571666138921,0.005260800208405025,0.5654405951499939
262,0.4792870581150055,0.4797894777375489,0.0005024196225433819,0.5177879929542542
263,0.5156930088996887,0.4384480182286868,-0.07724499067100193,0.5514889359474182
264,0.4653683602809906,0.4636508331164423,-0.0017175271645483159,0.5493050813674927
265,0.4835996627807617,0.3512330140776382,-0.13236664870312354,0.5122013092041016
266,0.42941808700561523,0.3898110070417903,-0.039607079963824954,0.5389868021011353
267,0.3919488787651062,0.4661932223375755,0.07424434357246928,0.47860419750213623
268,0.49780839681625366,0.39268501224828867,-0.105123384567965,0.5147097110748291
269,0.4005061984062195,0.42496230149050185,0.024456103084282366,0.4921606779098511
270,0.44041842222213745,0.4741520059863404,0.033733583764202935,0.468222439289093
271,0.46778354048728943,0.40639180631005045,-0.06139173417723898,0.4757484793663025
272,0.4373147487640381,0.4323683918303247,-0.0049463569337133695,0.49791282415390015
273,0.45923131704330444,0.4564658201001962,-0.0027654969431082366,0.4855653643608093
274,0.4727921485900879,0.528868643571599,0.05607649498151113,0.499836802482605
275,0.5608917474746704,0.632443369667331,0.07155162219266054,0.5528455972671509
276,0.5839325189590454,0.6389651507128467,0.05503263175380124,0.5573163032531738
277,0.5823929309844971,0.6433866971843827,0.06099376619988561,0.6109625697135925
278,0.5852193832397461,0.585353899745472,0.00013451650572593454,0.631162166595459
279,0.5653401613235474,0.5691047164625771,0.003764555139029735,0.6311139464378357
280,0.6113731861114502,0.6133201811779375,0.0019469950664873226,0.649000883102417
281,0.7312057614326477,0.738228868998831,0.007023107566183295,0.7655491828918457
